Tap1,0.004244705152324578,0.004244705152324578
Ring1,0.0010161155850133717,0.0010161155850133717
Ndufa7,0.01807156267812191,0.01807156267812191
Wdr46,-0.006712181244830882,0.006712181244830882
COX3,-0.004785775097144795,0.004785775097144795
Kidins220,0.0013191577177214002,0.0013191577177214002
Msl2,-0.0018565486145589644,0.0018565486145589644
Aamp,-0.002533019993762856,0.002533019993762856
Ogfrl1,-0.004872384477777497,0.004872384477777497
Nop58,0.0008402705019450949,0.0008402705019450949
Ikzf2,0.0063788758663130855,0.0063788758663130855
Dgkd,0.003920520440229035,0.003920520440229035
Pik3r4,-0.03150549504450259,0.03150549504450259
Uchl5,0.00012454813786413446,0.00012454813786413446
Hdlbp,-0.0031924887777745334,0.0031924887777745334
Ktn1,-0.0005536386619467365,0.0005536386619467365
Actr3,-3.3308978495009506e-05,3.3308978495009506e-05
Rnf2,0.00958512543090716,0.00958512543090716
Phip,-0.00718904514839693,0.00718904514839693
Rbm15b,0.00727022690512966,0.00727022690512966
Pknox2,0.004741156221952946,0.004741156221952946
D2hgdh,0.004373398814627354,0.004373398814627354
Ncf2,-0.003910515007140987,0.003910515007140987
Rad54l2,0.0018249023605759077,0.0018249023605759077
Runx1,0.0018385967646333985,0.0018385967646333985
Pdlim2,0.027738740554108483,0.027738740554108483
Bap1,-0.006989165492745697,0.006989165492745697
2700094K13Rik,-0.015527465005472967,0.015527465005472967
Ilkap,-0.00021814492932458558,0.00021814492932458558
Cdc73,-0.008183006444217744,0.008183006444217744
Ptpn18,0.00024290553351107613,0.00024290553351107613
Fam134a,-0.0013043490871227034,0.0013043490871227034
Lrrfip1,0.0039561482194454215,0.0039561482194454215
Ptgs2,0.0077020547093474105,0.0077020547093474105
Twf2,-0.002177217329041352,0.002177217329041352
Ube2t,-0.009188605284845755,0.009188605284845755
Fbxl19,-0.0026157470065327933,0.0026157470065327933
Ppil3,-0.0009598115182569759,0.0009598115182569759
Peak1,-0.00027998601286506494,0.00027998601286506494
Trmt1l,-0.006330211744270504,0.006330211744270504
Taf9,-0.01660129022294651,0.01660129022294651
Cops5,0.0020361372736623883,0.0020361372736623883
Tardbp,0.0010842145734180754,0.0010842145734180754
Kansl3,-0.007286880004316418,0.007286880004316418
Hdac4,0.0018881499944433027,0.0018881499944433027
Usp37,-0.00707855896649503,0.00707855896649503
Tgfbrap1,-0.0009680244032204446,0.0009680244032204446
Slc39a10,0.00962077366242343,0.00962077366242343
