,,AgedHSC,AgedMPPa,AgedMPPb,AgedMPPc,CLP,CMP,GMP,HSC,MEP,MPPa,MPPb,MPPc
A0A286YDJ6,Kdm3b,136.95833236699457,218.3608003325471,182.31018588541704,128.97808168936123,198.70354903363307,259.592198310024,247.09734514438992,139.9986710988428,206.3317471537211,134.21963899668765,193.12039736651414,204.40386034290074
A0A286YDK4,Cep192,0.0,0.0,0.0,0.0,0.0,0.0,232.49857174483722,0.0,218.5161359052977,0.0,0.0,0.0
A0A286YDQ6,Pcgf5,0.0,0.0,0.0,0.0,33.60097853411974,17.45232498365424,24.45324832553249,0.0,0.0,0.0,16.657197223209664,9.015209889719005
A0A286YDR8,Kif13a,0.0,0.0,39.61634389942018,0.0,0.0,0.0,94.96386511901977,0.0,0.0,0.0,0.0,0.0
A0A286YDR9,Zcchc6,114.5933219749292,150.83245626226343,167.17670982699042,94.97833710473813,35.55627500336769,125.98905281601449,91.46503573030058,90.31093874074992,241.18058634136423,109.83887610860386,72.67799115987812,128.2252132401852
A0A286YDT0,Thoc7,50.72370090680033,69.80667284937071,162.17521076534135,66.07351590962341,47.88692677962158,77.17175820302441,54.307817737035414,66.57915359599481,79.55066030933558,44.23341628476302,64.0828309190817,78.90627193504206
A0A286YDU3,Ap3s1,23.62049409841086,38.05293842113719,30.039645510325986,34.07735724828723,38.14034655118526,24.95346486171654,65.62635439595758,31.769360485815554,24.07069105121257,25.760125299274424,22.957192159571115,15.733563842173997
A0A286YDU5,Rnf17,0.0,0.0,18.12845012005487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.91448182320255
A0A286YDZ1,Nolc1,221.0294116031589,197.41790762143572,252.8858233398903,278.91886744725207,496.8028268495954,324.90484136067425,295.8596148059527,281.437553211047,587.4652665921847,323.63444318847223,234.48974346011642,284.96396822346156
A0A286YDZ9,Gkap1,0.0,0.0,0.0,0.0,0.0,30.234840046702676,0.0,0.0,76.20711721091448,0.0,0.0,165.06457482789946
A0A286YE75,Ndufaf2,62.89161737919014,92.12252594097917,92.98299152229671,75.0867586297442,78.0822261826388,48.64753602307694,65.86557637858864,105.34592228831357,61.55990010552691,49.4188771832702,50.492402186006814,43.46355236576295
A0A286YE78,Ctla2b,0.0,0.0,0.0,0.0,0.0,37.97527811042711,0.0,0.0,0.0,0.0,0.0,39.56552252862101
A0A286YE84,Arl15,12.254227178380669,0.0,0.0,0.0,0.0,6.684616744160798,19.41129985085366,0.0,0.0,19.270724207238725,2.6671937911471235,16.55555129793455
A0A286YE88,Ppp6r3,220.5484336790316,216.84341428114908,188.39162186193983,254.48366903164504,171.58515286440704,260.46671382226884,221.00916271548843,275.0973318483697,179.24007857267557,240.4528590058856,245.86194452458224,277.6897286803612
A0A286YEA1,Trip10,66.85796347328764,49.87366287016222,27.69798894637013,39.26950318206424,86.31613851176942,98.40905297249094,70.05465812181352,107.26200304405405,0.0,47.61445668407717,43.26000218536095,102.10097729498324
A0A2C9F2D2,Anxa7,405.6464505835433,247.74522156485676,300.57329793711733,203.41138074287943,164.02510977446536,223.14917905317617,156.35073440015967,261.53012026886006,348.5734502787747,254.1366210672261,303.8088907139299,226.04068903622323
A0A2I3BPE3,E4f1,0.0,27.26817918040245,0.0,0.0,0.0,0.0,16.429364675600493,0.0,0.0,0.0,0.0,80.65741051344827
A0A2I3BPI4,Khnyn,92.7446848263509,101.89808692363421,67.27432565278765,109.15489915697992,88.2078215333317,51.03373486756463,40.70123045431507,53.748555643686544,96.3499189406397,63.343379452164825,76.69183838153425,101.42181311477475
A0A2I3BPL5,Spag1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263.13448277575674
A0A2I3BPM0,Nek4,0.0,0.0,0.0,0.0,0.0,0.0,28.955795147472095,0.0,0.0,0.0,0.0,0.0
A0A2I3BPM1,Ero1l,48.6918903906573,35.610189048943006,41.274796055622836,47.75043896605645,37.553028526845985,89.77781229002325,199.01223229021585,166.6794535471076,58.59324033380915,65.83705013749959,61.498961203277325,51.90532977523663
A0A2I3BPM5,Txndc16,0.0,0.0,0.0,0.0,17.23063514275596,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A0A2I3BPM9,Mtss1,0.0,0.0,0.0,0.0,26.183792730762296,52.32229237517185,0.0,0.0,91.65940364751089,0.0,10.726370341735985,0.0
A0A2I3BPP1,Tsc2,37.0919456643459,92.12752854265987,0.0,48.40735013600911,0.0,75.63237540210106,103.29077209140432,0.0,18.603833747637044,0.0,16.064382184608885,49.81355711249197
A0A2I3BPU4,Wdyhv1,46.46297868376617,0.0,9.873541850786381,0.0,0.0,49.696203813457046,33.135940693031785,75.76015249547318,0.0,54.20920714424371,32.20707744099213,34.613615951049994
A0A2I3BPU8,Ap5m1,0.0,0.0,0.0,0.0,0.0,0.0,8.117233735921316,0.0,0.0,0.0,0.0,0.0
A0A2I3BPX9,Elf1,2131.7025192847855,1930.1096118740422,1891.334818637629,2082.384850956919,1103.623391275211,2060.700124425475,2115.19793093876,1206.5003682291685,272.42605946271397,2028.3788209646352,1458.3140886838135,2089.9811595534306
A0A2I3BQF0,Spcs1,54.42126912930504,54.60338776183937,81.74788925402068,37.460857265435564,53.24471572052531,23.922366757000127,47.656977209582806,48.96222300868951,84.36900963730007,68.94853421351576,40.1357241190147,46.05803700705285
A0A2I3BQF4,Rpl30,162.88566268609983,204.2781058806759,120.46013569073016,173.9947718610896,164.85970658800264,132.11243318269092,295.3477766682539,92.32507668163107,182.09677278750002,84.6990231513889,120.06527983048785,109.99501140656227
A0A2I3BQG9,Mapk1ip1l,4.285203777131658,32.94551671333944,39.7308135808051,36.00983007943236,54.277069581557264,41.05980478944515,66.84730803366968,149.58354774838816,24.691283720126446,20.05929049901846,14.068224148471277,30.02561486782363
A0A2I3BQL2,Slc25a32,0.0,84.59905168661635,0.0,0.0,0.0,0.0,19.271605967627497,0.0,28.807716146998303,0.0,0.0,0.0
A0A2I3BQN1,Ndor1,0.0,0.0,0.0,0.0,0.0,0.0,60.94244984899549,0.0,0.0,0.0,0.0,0.0
A0A2I3BQN9,Tatdn1,49.31119189480381,30.93191537088655,28.88662254353028,0.0,7.014946113297979,8.888572363377257,18.810135364610037,27.046975915380788,30.672728235883692,35.706374416462424,18.67208492953656,30.281185456278827
A0A2I3BQW0,Asxl1,58.1201342015593,0.0,112.16927167917976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.30041339786698
A0A2I3BQW1,Haus4,0.0,0.0,0.0,0.0,0.0,6.808569386595529,22.5537624759929,0.0,26.486899632653607,0.0,32.92450119596571,42.3727222656683
A0A2I3BQW7,Hnrnpc,519.4664468077212,617.4270848613676,631.2427891321687,627.4342725678378,518.9520296934982,535.3236335469982,359.8786445289187,367.55871908544424,522.0519641325862,509.251287177652,509.241930715085,450.6475143238407
A0A2I3BR15,Bin3,15.430822802205428,22.68159130164798,37.35057067478558,2.199020493840506,0.0,14.889502913282866,46.98261739351495,31.376438909361443,11.24595686983347,24.754985023835225,31.155699117855196,24.813383242254226
A0A2I3BR32,Gnl3,117.86059994869976,145.30594800711893,110.5173127990312,188.89661384192175,200.40866212258695,250.24577109663264,271.3454302002906,124.80505005039251,392.4080655125148,130.80435099738304,128.71167636142374,169.5461887620631
A0A2I3BRA9,Rbfox2,0.0,9.693019131119318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A0A2I3BRB9,Acbd5,21.35183588167848,67.8883114896145,0.0,0.0,24.21349310635773,0.0,19.65136211537631,0.0,0.0,0.0,0.0,86.56803821732007
A0A2I3BRC2,Il7r,0.0,0.0,0.0,0.0,33.59322590127518,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A0A2I3BRD1,Tbc1d23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.81978490261497,8.51461562464076
A0A2I3BRD2,Ano6,108.51024271368689,42.768382917608484,51.19535284642474,0.0,0.0,35.11423389175743,0.0,227.56157369943526,0.0,112.57943273707035,53.17838843186086,74.0025722850636
A0A2I3BRD8,Gpr183,2.182827958519429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A0A2I3BRD9,Rif1,143.48488008211385,284.5074148161639,355.6070688001016,460.0845948656922,713.5739865006647,368.1372077719852,370.21058025583926,0.0,665.8682447961125,301.10567985483965,254.78638170475372,271.7873643875157
A0A2I3BRI1,Chd8,43.20433149344128,66.5365368613775,81.30834139157119,48.51999118360605,53.360416800469736,152.99741631329306,148.86922885436803,0.0,143.42060931727403,137.7840796107423,166.07430360622348,134.4878204399189
A0A2I3BRI4,Glt8d1,6.2887380229815655,50.22632115602021,0.0,11.157366527059049,0.0,7.205835893166554,19.340560937402437,0.0,7.897693880824442,0.0,10.998146219344768,4.391170747212005
A0A2I3BRK3,Trio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.71203979640309,0.0,0.0,150.83529111116263
A0A2I3BRL0,Nt5dc2,47.25864809929133,57.296517018018,63.33841191952207,57.93777207584996,114.25784754031294,57.518495281455984,61.817142996053924,0.0,107.69248074447488,92.94277465538349,24.525574715571796,32.34638791269537
A0A2I3BRL7,Sdr39u1,55.099618044630034,33.87797439078463,30.887556969767093,32.359159399324035,53.66930210866668,21.583037393309727,0.0,65.4792255707648,14.300393953685084,64.4784119963849,32.8895489389559,38.27311601178189
A0A2I3BRL9,Myh7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.76132737602727,0.0
A0A2I3BRN5,Fam49b,277.41203619475795,322.70257786841364,372.73293722138357,374.94201946979234,361.4462387263458,299.185253739231,355.6647915515568,214.3172484578199,223.80899337794588,250.63148572647611,347.5897529337538,262.5627245827067
A0A2I3BRQ3,Itih3,89.27977971059926,73.91916193513792,62.179868547714655,79.29402322066886,48.409529183495316,81.85858465058267,0.0,178.56027449403166,111.72516990183729,38.69873724825612,40.60116916438133,67.55990467770565
A0A2I3BRQ5,Nynrin,191.15393592667087,79.17121340258093,134.88298103332113,0.0,0.0,85.20143176612474,0.0,0.0,0.0,89.32557247672044,34.18700146768826,53.405826849286356
A0A2I3BRS5,Otulin,44.3206686330524,55.49065995654238,47.957231729181586,44.75886732396071,49.29275357130336,31.32661673356475,45.082763339511594,31.967958248516688,20.072322104039834,0.0,31.25275959758983,17.196947283131326
A0A2I3BRT4,Eppk1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.88253021663779,0.0,0.0,0.0,0.0
A0A2I3BRX7,Mettl6,0.0,0.0,0.0,0.0,0.0,0.0,41.779886571779265,0.0,0.0,0.0,0.0,0.0
A0A2I3BS07,Gnpnat1,31.674240964988694,89.5887156475408,49.39697665866789,62.55691595636745,34.13636325019032,51.4769520430899,42.573675832157036,33.55395516756456,49.76550901520856,89.18596311238409,90.76036199108631,65.85342187839353
A0A2I3BS09,Zfp219,49.99840851148656,83.45239347895921,90.39575405033725,65.24788125088719,0.0,72.56753431639397,0.0,0.0,36.99929471196924,134.79280225944802,71.11687250215087,44.6903861433132
A0A2I3BS20,Ndrg2,46.329701821683216,42.29198249696839,18.217315071623766,0.0,0.0,0.0,30.9500541452488,74.42261754234445,0.0,38.510870025952066,48.06275912782957,0.0
A0A2I3BS22,Pnp,501.6278900203037,134.02572399069538,312.64862811068593,372.84543028285503,479.86907911855974,264.4905221009082,236.9906657327686,358.52494939091173,257.6034447614155,301.85628907441463,461.1172987580529,388.4907598155659
A0A2I3BS24,Bora,0.0,16.064180915347134,0.0,0.0,0.0,0.0,19.461787962327225,0.0,15.679290538594985,0.0,0.0,0.0
A0A2K6EDJ7,Itih4,25.59093163335842,24.031703877131264,26.32982325092734,20.425462287576586,64.24463284528262,0.0,0.0,97.56011319183403,18.73190740232136,31.48446546482984,16.145687885782976,8.266047823273468
A0A2K6EDM5,Mbnl2,12.114777410785752,0.0,6.031952018257848,0.0,0.0,0.0,0.0,81.73797321295865,146.268856265988,93.84844498515086,40.29917081267566,26.66484357707544
A0A2K6EDP7,Wdhd1,59.64916031503743,212.02943841199328,274.26114254109245,304.2829963442188,418.01025622009996,217.0143032055247,300.5303377162521,0.0,478.7395013737998,203.6590545030169,176.72203716654977,168.48772361781624
A0A2R8VHA5,Pfkm,128.8217138598827,96.74171374790694,87.38252135330822,141.86665999726438,148.0746749084014,95.17313189380766,56.20056493492198,231.38993054177607,100.81160312864321,232.2555389829514,143.17053356599618,130.54208600151273
A0A2R8VHD4,Kmt2d,27.92969082489127,124.1898818740278,127.28262071313043,145.1390891292129,168.1196459222768,139.87594121523057,179.4037771764458,0.0,72.04004247795997,41.45338004570075,136.34170568544917,114.81442780590163
A0A2R8VHD7,Wrnip1,50.6454634032142,117.55395762000852,89.28151316575233,60.86729239077866,90.5263305048567,50.30407254084156,69.76141262361863,54.46820168795746,52.39325090314478,93.29752062997196,111.92460114288905,42.69518922196036
A0A2R8VHH0,Rac2,502.87628903103183,388.1026329376334,491.44645122470223,692.4922333574627,801.6110001733355,571.4088846828872,527.0267517703321,489.0458110998095,295.43481345002596,574.5231263154914,489.18838266121793,435.2928346965186
A0A2R8VHI5,Grap2,0.0,0.0,0.0,0.0,84.51608168970436,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A0A2R8VHJ0,Lgals1,100.77836625616673,132.21198998472173,291.8720439024541,321.1999737370585,412.8621448573454,425.42216985554325,683.2276458605759,369.05035730945013,293.73904209808984,291.5598045987382,444.410976426532,386.9895625605621
A0A2R8VHJ4,Tomm22,72.66919909967412,106.61887119750716,118.33039671593644,115.919787470029,84.79273313469305,49.284124347132995,90.25306432426123,42.815005975019766,61.4040818288887,19.7569475520297,52.34081997040807,85.29405949769098
A0A2R8VHN7,Csad,145.9667876906214,109.01669838111945,86.76845303304971,66.03913720471675,23.94070446988815,19.652464319676728,0.0,154.41778189590943,0.0,118.54214729920741,47.67846120817123,75.31060714339725
A0A2R8VHP5,Mettl7a1,249.8202293518009,193.45724893600467,137.22341684004112,174.07715810980335,87.34716065409721,98.58280362785646,79.94289460400499,188.27172426656796,111.51450365523398,196.01212692663466,140.32613017725342,98.62303377739077
A0A2R8VHP6,Aaas,50.19269455787402,32.8299969032509,40.52909992352414,33.103183139654206,66.33977024872485,56.90941607382719,67.65968547439338,0.0,31.384614878019025,26.048703531980706,50.68765466824941,29.273869443689687
A0A2R8VHQ1,Smug1,57.84769803854839,28.602045053544966,0.0,0.0,0.0,52.68532435516132,0.0,70.63156836253404,0.0,106.10656484860606,35.05441389750732,26.060309541245466
A0A2R8VHQ8,Ptp4a3,35.890555855314744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7495708486280845
A0A2R8VHQ9,Srebf2,0.0,0.0,0.0,0.0,0.0,22.748360030330595,0.0,0.0,0.0,0.0,0.0,0.0
A0A2R8VHR3,Masp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.08668964988166,0.0,0.0,0.0,0.0
A0A2R8VHR6,Krt80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.006041957526215,0.0,0.0,0.0,0.0
A0A2R8VHT1,Mpst,207.03364658677546,191.66124524261642,109.43040083356546,182.08556282076617,123.23227448580796,151.28700536053043,79.86992221951073,132.51835035505428,123.40449259836656,147.1507136730058,145.12340340740442,185.17174739217052
A0A2R8VHT7,Mcat,61.82438925610069,32.14379780813703,15.643883729113833,19.981605698975365,56.583506057591336,36.71074583755182,26.275999913765023,27.726694967826706,71.25679236160707,66.46828691242189,40.38619568627092,41.90959305975842
A0A2R8VHX5,Zfp385a,45.498615443878286,36.04044015901091,25.99903637309416,0.0,0.0,53.12002217341295,0.0,0.0,67.22842719589751,25.989632315103645,18.850097094197288,76.93556666533331
A0A2R8VHY2,Rps19bp1,98.11103379855687,85.54600656013127,132.7173845479743,110.91876902798427,85.05995358655503,53.68267315215976,34.05848301659303,67.72523018066812,110.54828697834412,35.05023770418787,47.21189503446761,33.91167170292051
A0A2R8VHY5,Mcrs1,0.0,0.0,0.0,0.0,0.0,93.7579734276455,48.309069565794154,0.0,0.0,0.0,57.0333274995043,58.15188973316689
A0A2R8VHY6,Rtp2,0.0,35.153955238918016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A0A2R8VHZ9,Xrcc6,289.21789567480533,232.1376136644849,246.04770526623128,268.0516904780126,221.48520671799062,131.16069804295904,60.97598402145731,330.30354847273713,201.73693978593172,295.4930917104149,207.551273024281,305.5967508615548
A0A2R8VI01,Ubn1,49.96188075679257,63.44459664104918,20.686366765214476,0.0,53.696440511256334,128.25775782417443,71.03570630887818,0.0,0.0,0.0,0.0,122.78310795002466
A0A2R8VI57,Ift27,22.522261643015838,22.34610986811486,7.666962098365801,16.3332464158545,18.80956064366755,0.0,0.0,0.0,0.0,0.0,11.42598565713864,0.0
A0A2R8VI80,Tfap4,22.299115225411065,47.28733102651633,50.954272468357594,33.62494111113386,38.419145292057756,29.325754868958654,34.290594585536546,13.909286227384829,73.1525148458464,38.61275423080196,33.71743892745203,74.49033226346074
A0A2R8VI89,Tarbp2,22.883170074305216,5.471795014474012,33.63348797320558,0.0,0.0,32.843766369599514,0.0,0.0,17.096583955142098,0.0,23.01025575070007,273.6797756599217
A0A2R8VJM1,Aco2,1784.4385444061788,1598.0994318272574,1490.8739232446558,1627.4583300005343,1552.7131682284062,1542.3883016462087,1292.857510186513,2019.6075954233008,1730.0313352850521,1841.2473879905692,1860.8483697056108,1371.6433285181436
A0A2R8VJR4,Khdrbs3,36.31595361429653,26.124733634831543,36.69163186193598,55.597314701138885,61.06045249937456,18.60584674971814,21.506861293926356,54.289100260366624,34.17926123135281,53.229134024711634,24.259244470790982,39.45142017541366
A0A2R8VJU9,Cd47,207.91481604588543,234.22943685639325,192.04919883339278,224.8703976081151,233.44182304602265,212.0122499612429,198.62634345256325,222.1357273813704,236.53056350680802,192.72280412801942,184.5919700729461,143.36452674394067
A0A2R8VJW4,Clip4,0.0,0.0,0.0,0.0,0.0,101.71443513852665,0.0,0.0,0.0,0.0,0.0,0.0
A0A2R8VJZ8,Ccdc134,22.720122516563666,41.48630749819495,0.0,34.97745525742556,39.40002320255502,56.68930488162176,37.430368222189124,10.411860715692635,32.67921460646617,18.932953132830832,27.740481046856882,17.312513043282653
A0A2R8VK10,Cyth4,12.210389160543354,6.963524427910965,0.0,13.28886939821776,30.595656457391808,71.30041375762883,52.872544496250136,0.0,0.0,30.68953025586289,21.591090812292258,121.9151053994844
A0A2R8VK14,Cyc1,244.63374446461154,314.65272915160307,311.7401358104884,249.8173643684418,221.0520054679196,258.23412854276074,321.4693456602376,142.86555543769657,270.3072236585419,170.51470048072932,184.32117278651862,155.93208412185564
A0A2R8VK20,Eif3d,320.5486690968442,356.29717533018226,335.54543860826453,391.56276850873434,304.3402789330573,290.2252989132892,286.46067173027467,214.80631976346712,325.160203320895,197.0445972998634,312.77458905883657,200.64580544867485
A0A2R8VK53,Letmd1,55.54124488831627,47.16931960329988,29.525173214727445,25.655059710955527,0.0,30.38290907771146,15.484822056182752,0.0,42.66862367377724,53.50388496681857,34.13384603359479,44.31179749384126
A0A2R8VK76,Cpsf1,140.71691972953155,129.1473802332485,92.25416768206442,149.85120170431333,131.56960754295963,155.46648891899176,148.80135087950205,103.1536076609815,119.13868743605681,88.45987335239623,145.88161675104337,187.43028037589625
A0A2R8VKF0,Pcbp2,361.2201492258537,534.1212503232567,606.6238295218502,612.1828165195601,559.6516593201355,428.8637426702156,260.56777382292057,229.70492537419995,164.37781619090865,159.01694476535565,122.97967600304231,149.66625012747906
A0A2R8VKG2,D430041D05Rik,0.0,0.0,0.0,0.0,0.0,0.0,45.49927282814176,0.0,0.0,0.0,0.0,0.0
A0A2R8VKN7,Mzt2,32.27145005954707,35.7872978882907,28.532730688484836,38.75874588837938,38.15501220124918,26.177557528880342,25.977459391658225,176.6701202613616,24.251731447722076,20.026519864139335,13.883853768094655,20.5732193588848
A0A2R8VKP3,Smarcd1,93.87488503107306,51.847743672744414,51.812804294113334,31.395097566048364,116.80205258960298,96.63980865956847,55.34686379738626,76.09888733927366,46.79885441939549,57.13008069164459,105.42109038052945,127.15107176126891
A0A2R8VKQ7,Gsdmd,63.71090065897634,79.31105228070089,72.5460309126788,104.24289312991583,38.07312603989725,68.84876262180414,87.63360620807724,82.23876883062007,55.432217806916896,102.7293666870841,104.9063650851994,101.94355702712397
A0A2R8W6M4,Gtpbp1,56.1388539653186,134.22797120010304,80.97522184379508,93.52571977063452,147.39780486699357,122.02390108575524,163.28837372006467,39.61296707413786,145.91833640938586,159.86232792311836,134.89472535402257,132.0291285355952
A0A2R8W6N0,Tsta3,119.59169874322582,82.97774073069789,156.1787601949519,101.05892004556823,119.39209758374375,60.173994223607814,103.52942452774829,113.62720997047472,53.309711477734325,68.08147859125856,85.64884561826234,48.00974328767684
A0A2R8W6S2,Csnk1e,21.208322119173136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.953729416796353,0.0
A0A2R8W6S4,Pacsin2,248.50699630555093,255.42092894731323,291.64446808806207,296.9939344425277,186.12211677415314,257.4987861244451,181.62890147660138,344.73566407508906,339.75678375605156,265.9191922932961,239.29776194431204,186.33491589739356
A0A2R8W6V1,Ndufa6,21.097013879994186,81.68137969853973,43.06132191168285,35.07331566694833,0.0,17.414063802776578,12.36109339605465,0.0,43.99501952745092,41.83333514891113,14.530426990645632,21.79795233342032
A0A2R8W6V9,Sept3,0.0,37.72763460795811,0.0,0.0,0.0,0.0,15.603601585603851,0.0,34.493482464043076,0.0,19.03346838751515,0.0
A0A2R8W6X5,Nubp1,69.25308090821133,40.59069071110207,55.22190886202715,57.17259877666741,89.87160119264739,79.19466581341565,38.2113805911449,42.29482576141197,44.541612901732925,48.175908113527484,89.91117492072682,31.801926504332965
A0A2R8W710,Recql4,0.0,0.0,0.0,0.0,0.0,6.466499031478529,10.016349990635874,0.0,43.25687686962781,0.0,0.0,0.0
A0A2R8W718,Tbc1d22a,17.434263021077147,68.33693633960613,51.830822041856955,10.605445674590019,0.0,21.047483168774633,94.8401664852608,350.6549940888765,0.0,5.133404210375425,27.745606647418533,111.94848306552265
A0A2R8W742,Naga,126.27702221619859,134.12085814377133,124.56063714314405,109.60031193150206,76.13631479056316,127.37103796761863,51.7363411527465,118.50450605020367,101.63580952997135,140.3467369176569,143.00929970543154,117.96263695078011
A0A2S1CVQ7,Bnip3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.578162604322564,0.0
A0A2U3TZ82,Triobp,235.51203140906435,175.09629137040162,96.44115753761513,104.8660891004525,111.72887759944913,51.13989727257276,126.6385496099399,184.90845459547853,0.0,102.82442284946646,115.36526806605602,112.99021612454207
A0A2X0SG59,Tagap,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.62872926933524,0.0
A0A2X0SYS9,Arhgap18,96.90423739385673,97.03676816616944,106.14483079289285,208.008679856941,157.2693616546643,126.93588343112674,106.21278765184329,63.096273850848846,111.06216121855948,125.54321748815809,120.75649529774714,165.29150399383246
A0A2X0U2A7,Abr,58.876303897237314,51.11286607207597,104.2380744588106,81.78180816106244,90.00623126962876,53.00970293238094,60.39820887818413,118.13691958922782,0.0,115.74285881262409,90.3693049126953,93.40603624691143
A0A2X0U2I4,Dock11,194.5273420758152,203.8137693896243,140.1743132796853,265.25429188433816,390.5790068895056,393.6834619667398,279.6520025089755,117.77696586279113,147.72646838781182,205.5866187822614,283.6636108082201,394.37346443690706
A0A2Z4SWZ5,H2-Eb1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.5742658961388,0.0,391.64520352016984,0.0,0.0
A0A2Z4SWZ8,H2-Ab1,73.40986892889218,53.45190327633839,61.343416603592416,111.19948958145122,31.486913132326784,4.169870726178671,0.0,29.852514477694143,0.0,100.37381515877814,18.129409544111837,63.14401658267419
A0A2Z4SXA5,H2-D1,281.5370157958197,501.86351065653616,615.3717280608541,598.6059569786361,476.4653864969504,477.6088485255911,347.08960936516934,282.3970392938879,222.67125547574673,139.27590067032816,157.35135850575978,117.24216242077568
A0A2Z4T0Y2,H2-Aa,52.82825422381198,34.22559645744793,53.0448356231245,67.36106208806636,38.923296958219396,16.133063833862657,0.0,75.57622427193124,0.0,37.47806968591276,33.27976637638946,34.06543427051693
A0A338P666,Dgcr8,37.11751019996232,23.817326775068263,62.54824369017218,52.945741416035126,59.72042092407115,30.379562839266406,38.02587136402447,0.0,58.43645752245282,0.0,28.510250872135003,36.417242243358416
A0A338P686,Lztr1,0.0,0.0,0.0,0.0,363.8199403835641,0.0,0.0,0.0,52.25870627063548,0.0,0.0,0.0
A0A338P689,Yeats2,26.889556244407782,39.14104327018005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A0A338P6B8,Cd200r1,3.8752574218033575,0.0,0.0,0.0,0.0,0.0,0.0,59.38372761666184,0.0,0.0,0.0,0.0
A0A338P6E9,Hira,27.10664426982949,24.464066012881837,39.927722369369064,0.0,0.0,37.543001097878395,65.68785273651936,0.0,0.0,30.315756786708704,0.0,9.978484680776894
A0A338P6F2,Osbpl11,0.0,0.0,52.88460598585847,0.0,0.0,26.01571616268009,44.612427293842984,0.0,0.0,807.1729714564766,16.500647093540337,37.31623535170478
A0A338P6F5,Top3b,144.66625625251518,84.0423986044967,226.61243283475335,114.85195020514865,152.24816413874476,178.30215219546275,191.47531110811735,46.480488629408114,230.22295692841595,148.9519616415076,63.86722408050722,157.30940051479618
A0A338P6F6,Hmga1,110.32057426713403,0.0,0.0,0.0,78.09506535740897,113.78497657571995,55.72878177303825,114.57878362098461,32.213705780721,50.762835101285575,12.081723914889826,38.6780177031271
A0A338P6F9,Pi4ka,169.65594460492667,271.71598537962046,171.64917162646847,119.63369998250661,89.5908896792379,131.39342363811892,172.76713128525702,0.0,202.07765891347813,135.81683605006603,152.7861854690278,148.45991387841383
A0A338P6H0,St3gal6,0.0,0.0,0.0,0.0,11.39852623501219,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A0A338P6K2,Myh11,0.0,0.0,0.0,0.0,0.0,344.5040123326546,139.590988147283,0.0,0.0,166.6103429036411,0.0,302.19818679574564
A0A338P6K3,Zfp148,80.99705599869326,113.31052553653365,118.1956893618225,116.74169611394387,153.83816068320365,76.3267763996691,59.3464136064103,126.50677038699364,95.95122781799338,114.37030565698907,98.6860896461667,135.2094563643424
A0A338P6M3,Polr2h,90.57388581431643,88.6940421109752,79.12505658376651,93.64591061855351,66.12099103672,143.97725764325506,96.47701058974226,76.77453523071766,141.2389017240058,63.909154014070005,95.85139719719716,86.72444149249931
A0A338P6N2,Ttc13,0.0,0.0,0.0,0.0,0.0,69.26203981356815,38.39383633755163,0.0,0.0,0.0,0.0,0.0
A0A338P6P5,Cmss1,94.00349436724342,73.20900584772944,190.6372787007159,47.19918047044606,75.81405257642426,77.09465332348783,74.63757883222132,30.38747657438261,125.344226928888,67.10568650101017,73.65734158088476,103.59093327370206
A0A338P6S3,Smpd4,108.11707041236743,42.72863844803106,141.03960406701248,27.000890775396932,48.03459188768266,93.19359618373515,146.9558796145312,33.34865065999028,281.9575667783076,72.83705769855987,119.61039433106264,186.8278881440853
A0A338P6U4,Parl,3.6742212482337044,6.63495731020833,0.0,5.102326938008124,0.0,5.956233697908184,21.471495822925743,30.486763055130627,15.044680508816777,0.0,28.328990169419285,24.24275910308308
A0A338P6V1,Alg3,0.0,0.0,0.0,0.0,0.0,10.713856383346764,0.0,0.0,155.0463296903501,0.0,0.0,0.0
