Tap1,0.004184503860384888,0.004184503860384888
Ring1,0.0032366485340032123,0.0032366485340032123
Ndufa7,0.00846408315737134,0.00846408315737134
Wdr46,-0.011570737494359162,0.011570737494359162
COX3,-0.004598537193143869,0.004598537193143869
Kidins220,0.000620825982276513,0.000620825982276513
Msl2,-0.0010077842277828547,0.0010077842277828547
Aamp,-0.00281787390790713,0.00281787390790713
Ogfrl1,0.00244065270141744,0.00244065270141744
Nop58,0.0006554038017674875,0.0006554038017674875
Ikzf2,0.015363661411257088,0.015363661411257088
Dgkd,0.004871229605666901,0.004871229605666901
Pik3r4,-0.02446950046579994,0.02446950046579994
Uchl5,0.00031123743561211855,0.00031123743561211855
Hdlbp,-0.0035208394479861326,0.0035208394479861326
Ktn1,-0.000723454823287382,0.000723454823287382
Actr3,0.0003001430187286037,0.0003001430187286037
Rnf2,0.008097518130271491,0.008097518130271491
Phip,-0.012492896194925916,0.012492896194925916
Rbm15b,0.01167465241649168,0.01167465241649168
Pknox2,0.0012875221602649482,0.0012875221602649482
Ncf2,0.0031936150315928923,0.0031936150315928923
Rad54l2,0.01215087424783338,0.01215087424783338
Runx1,-5.717598652226547e-05,5.717598652226547e-05
Pdlim2,0.030895783475702605,0.030895783475702605
Bap1,-0.0067778233915885945,0.0067778233915885945
2700094K13Rik,0.0011879882449463259,0.0011879882449463259
Ilkap,-0.002628221917719945,0.002628221917719945
Cdc73,-0.010108421149458055,0.010108421149458055
Ptpn18,0.0008918584607732372,0.0008918584607732372
Fam134a,-0.006721616843810722,0.006721616843810722
Lrrfip1,0.004292793964400262,0.004292793964400262
Ptgs2,0.006755935564922864,0.006755935564922864
Twf2,8.858907890427067e-05,8.858907890427067e-05
Ube2t,-0.0012052519510658826,0.0012052519510658826
Fbxl19,-0.0025906551559399284,0.0025906551559399284
Ppil3,-0.0009216976730575816,0.0009216976730575816
Peak1,0.005086702472738187,0.005086702472738187
Trmt1l,-0.010505791876472582,0.010505791876472582
Taf9,-0.018318393792184227,0.018318393792184227
Cops5,0.002574714190375305,0.002574714190375305
Tardbp,0.0002977601104157187,0.0002977601104157187
Kansl3,-0.012083224031739498,0.012083224031739498
Hdac4,0.010020555243892166,0.010020555243892166
Usp37,-0.006616504889837855,0.006616504889837855
Tgfbrap1,0.00018178531124875584,0.00018178531124875584
Slc39a10,0.016796585343732646,0.016796585343732646
Slc35a4,0.005144345126940189,0.005144345126940189
Xrn1,-0.006789452403476949,0.006789452403476949
Tns1,-0.014205360956217503,0.014205360956217503
Gorab,0.009439734841285472,0.009439734841285472
Tuba4a,-0.000256094142347496,0.000256094142347496
Ddx3y,-0.015698546296980708,0.015698546296980708
Cep70,0.005585251737474032,0.005585251737474032
2410004P03Rik,0.0040234293038872455,0.0040234293038872455
Ctsh,0.022095320413085137,0.022095320413085137
Gm20379,0.002088381954760244,0.002088381954760244
Fn1,0.005438399231811029,0.005438399231811029
Agfg1,0.00035856165813878514,0.00035856165813878514
Mndal,-2.1174733684095073e-05,2.1174733684095073e-05
Ppp1r7,0.001391124429353442,0.001391124429353442
Agap1,0.0023827678033100804,0.0023827678033100804
Ly6c1,-0.0040724632914384,0.0040724632914384
Ak6,-0.006346733208878452,0.006346733208878452
Creb1,-0.0005943414876251831,0.0005943414876251831
Ppp1r18,0.01702369636064833,0.01702369636064833
Cdv3,-0.0004244394535835083,0.0004244394535835083
2310035C23Rik,0.004871229605666901,0.004871229605666901
Cspp1,0.006358091739126845,0.006358091739126845
Sumo1,0.0006020819665699128,0.0006020819665699128
9130401M01Rik,-0.017177045507485403,0.017177045507485403
Ipo11,-0.0009433789801470273,0.0009433789801470273
Abhd14a,-0.0034484585033415006,0.0034484585033415006
Topbp1,-0.024722341432212278,0.024722341432212278
Rrp9,0.010281352746183355,0.010281352746183355
Serpina1b,0.023539553032058333,0.023539553032058333
Cbll1,-0.00703740205984192,0.00703740205984192
Atp5g2,0.0021737456877390197,0.0021737456877390197
Dnpep,0.0022173521907025385,0.0022173521907025385
Gtf2e2,0.005686280514020039,0.005686280514020039
Zfp629,0.02340291639105058,0.02340291639105058
Spp2,0.042200443507404053,0.042200443507404053
Acad11,-0.01805224230157194,0.01805224230157194
Ggt5,0.03339475984871626,0.03339475984871626
Dap,0.005508651249082731,0.005508651249082731
Nmnat3,0.013444808252509653,0.013444808252509653
Nav1,0.0023827678033100804,0.0023827678033100804
Orc2,-0.02645806579193094,0.02645806579193094
Unm3,0.00512350156761111,0.00512350156761111
Efcc1,0.002928759134888636,0.002928759134888636
